restaurant_link,locality,restaurant_name,photos_taken,rating,votes,cuisines,approx_cost_for_2,opening_timings,address,more_info,most_liked_Food,most_liked_Service,reviews
https://www.zomato.com/bangalore/bhaiya-ji-food-court-ulsoor,ChurchStreet,Bhaiya Ji Food Court,4,2.9                                     /5," Based on 16 votes
","North Indian, Street Food",150,"['8am', '10:30pm']","Near Ulsoor Metro Station, Vivekananda Road, Ulsoor, Bangalore","Breakfast, Home Delivery, Vegetarian Only, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","[""Nice good food and service best friend stuff nice amber and service best friend and it's attachments fantastic food and service best friend and"", 'We visit Bhaiyyaji food court for a heavy breakfast on a weekend from time to time. We had poori subzi, jalebis and aloo Paratha. The food is decent, fresh and pocket friendly.', 'Had been here last night to get some rotis I ordered for roti with rajma and roti with panner burji. Horrible experience rajma was almost spoiled and the panner burji was too oily and salty. And they charged too much for the food tat they server. Highly Not recommended', ""A place for bachelors.... Don't have high hopes before reaching there. The parathas are good...and the puri sabji is awesome... But I was unfortunate to try my hands over pav bhaji...and it was pathetic... Overall a decent place..."", ""I personally don't recommend going over here!!\nFound a cockroach in the Pav Bhaji served over there!!\nWater served in bottles is also not good!!\nI am not sure if its good now..but the experience dates back to September-14!\nI never dared to go even near this restaurant.\xa0\nRating is given just to enable me to publish this review!"", 'Have eaten from here a few times when I did not have a cook. This is one of the dhabas of bangalore which are ideal for bachelors or anyone who needs proper roti sabji food and does not cook at home.. Have never sat there and eaten. Ambience is not great and is cramped. Generally pack it for home. Takes a little time if you order for something apart from their set menu of lunch or dinner. But the taste is good. Food looks hygienic. The rotis are proper wheat ones and are soft and nice. Also they have some chaat options apart from normal food. They have some good sweets also. Do try their aloo and paneer paratha. Really good.\nWorth a try if you do not cook at home and need some home cooked food !!', 'This review was due.. good place for evening north indian snacks.. pakore, pav bhaji, some nice sweets in east india style.. since they are very near to office, we are frequent visitors..', 'Good north Indian food. Need to improve on the hygiene part. Taste has always been a plus point and would love to go their again and again.', 'Good and cheap veg food. If you go for lunch then make sure you go at a time where office people don\'t come otherwise you won\'t get any place to seat. The price is very ""Preiswert"" and it\'s lovely to have a veg restaurant for quick bites which is so cheap. The food is really good and the restaurant can be visited daily.']"
https://www.zomato.com/bangalore/little-paramount-restaurants-vasanth-nagar,ChurchStreet,Little Paramount Restaurants,9,3.7                                     /5," 34  votes
","Mughlai, North Indian",400,"['12noon', '12midnight']","28, 8th Cross, Vasanth Nagar, Bangalore","Home Delivery, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","['I ordered butter chicken combo and Biryani combo ..Quantity and quality of food both was great... The butter chicken was very tasty and moist..But was not satisfied with Biryani... Packing came up good though.. Will try their other combos', ""Nice place with good views.\nGood service and good food\nBest service I've come across the entire empire chain of restaurants ...\nThe staff was super courteous and determined make us happy"", 'Good place to have a quick bite when you dont have enough options.Food was good, pricing i would say average.Service was real Fast.Polite staffs', ""Was here today for lunch.They serve Malabar Coastal food here just like the similar restaurant 'The Empire' except its not very famous because of its small venture with limited space & with hardly decent place to seat.But dont go by their interiors.Their food is quite simple yet tasted awesome.Their ghee rice and kababs were quite similar to 'Empire Restaurant' but not close.The Price I paid for this kind of food & environment is pocket friendly.So according to my point of view, its a place you can come back where both Price and quality is not compromised."", 'Ok not very impressive parathas are good kabab also ok little oily tables are conjusted and evening time mosquitos will swrill upper head corners are with dust basin is good', 'Not that of a big place ! This small little eating outlet next to Mount Carmel college ! \n\nTasted the butter chicken masala & chicken chilly ! \nBoth the dishes were good & service time seemed decent enough.', 'A small place with a decent ambiance which serves affordable combo meals. I have tried the egg Curry combo and Veg Curry combo and they are worth the buck. Hygiene isnt that great considering the prices and size of the restaurant.\nAmbiance: 2.5/5\nFood: 3/5\nStaff: 3.5/5\nValue for money: 4/5', 'Tied the lunch. wow it was great to taste served in lunch combo\n\nCoffee is not better any where else than here\nOverall a decent place for food.', 'Cheap and good food in vasanth nagar....This is the place! Not a place suitable for dine in.....too small but amazing food....origami is a must try!', 'To get cheap and good food is a blessing to any person. And little paramount stands up to both these qualities. If you are too choosy about the ambience then this is not your kind of place. However, if good food is your criterion then this place will fall in the list of your favorites. Do try the biriyani and butter chicken.']"
https://www.zomato.com/bangalore/kabab-and-biryani-centre-richmond-road,ChurchStreet,Kabab and Biryani Centre,2,-,NA,"North Indian, Fast Food",300,"['11am', '11pm']","176, KBAR Main Road, Austin Town, Richmond Road, Bangalore","Home Delivery, No Alcohol Available, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/new-kohinoor-hotel-commercial-street,ChurchStreet,New Kohinoor Hotel,7,3.2                                     /5," Based on 12 votes
",North Indian,450,"['8am', '11pm']","37, Jumma Masjid Road, Commercial Street, Bangalore","Breakfast, Home Delivery, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","['', ""Kohinoor hotel situtated in OPH road off commercial street.its a old restaurant now it's renovated.food and service is not extra ordinary.everything is average. price is reasonable for the area."", 'Restaurant neet and clean, their menu needs to improve more. also service very poor. but i can recomment you its very budget food.\xa0\n\nyou can try once in while', 'Very nice food. Especially Malabar cuisine.', 'This is an old hotel, just diagonally opposite the commercial street exit on OPH road. One can easily miss this hotel due to the overcrowded neighbouring retail shops. The setup is simple inside and one can expect simple food here. The parotas are usual normal and biryani is good, not disappointing if you are used to kerela type biryani.', 'food is really good here...', ""Don't know about the food... It's probably a bachelor's paradise but I didn't want to risk an upset stomach after walking into this place. It's filthy! Dirty Floors and tables so I wonder what the scene in the kitchen's like? Shivers!""]"
https://www.zomato.com/bangalore/tasty-treats-mg-road-bangalore,ChurchStreet,Tasty Treats,3,-,NA,"South Indian, Chinese, Fast Food",350,"['11am', '7:30pm']","Manipal Center North-106, Dickenson Road MG Road, Bengaluru","Home Delivery, Seating Not Available, No Alcohol Available, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/container-coffee-ulsoor-bangalore,ChurchStreet,Container Coffee,11,3.7                                     /5," 13  votes
","South Indian, Beverages",200,"['8am', '12midnight']","31, Ground Floor, Near HDFC Bank, Ulsoor, Bangalore","Home Delivery, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","[""I like their mini masala and vada combo. It's best for catching up on breakfast with good food which will satisfy your hunger till lunch time.\nThe chutney is slightly watery and would be nice if the consistency slightly thicker."", 'The restaurant is simple small with minimal menu list, price is pocket friendly. Appreciate their supra fast service. Nice food container coffee.', ""Visited container coffee, it's near my office, south Indian, coffee tea and snacks, really enjoyed combo 1, masala disappear, vada and Kesaribath. Service is quick and staff is very courteous and helpful. I recommend this place to enjoy food."", 'Ordered masala dosa and vada, both was good taste with 50% off, wow eat healthy food with low price. Morning breakfast from container coffee.', '""Container Coffee"" as the name says famous for its hot coffee, located in a very busy place opposite to DBS Bank , serves the best Idli, crispy vada, chow chow bath, Dahi vada, shavige bath at a very reasonable price, taste is good, service is quick, overall best place to try...kudos to hotel staff...', 'I ordered rice bath but I got sevia. Even sambar quantity is less. I wanted rice bath I ordered this for d 1st time from this restaurant ...Not happy', 'This restaurant is in our office premises parking lot and I always visit for a cup of coffee. I did had a plate of Chow-Chow bath for breakfast last week and it was authentic. Kudos! Keep it up']"
https://www.zomato.com/bangalore/onix-cafe-shivajinagar-bangalore,ChurchStreet,Onix Cafe,12,3.6                                     /5," 22  votes
",Fast Food,200,"['11am', '11pm']","28, Ameen House, Sulthangunta, Shivajinagar, Bangalore","Home Delivery, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","[""This is the best cafe among other cafe's because here we get the vip service n the best quality of food n here they give us the offers so u can enjoy this place your friends""]"
https://www.zomato.com/bangalore/bombay-kulfis-ulsoor-bangalore,ChurchStreet,Bombay Kulfis,13,-,NA,"Ice Cream, Desserts",150,"['12noon', '12midnight']","LG 04, Skywalk Building, Assay Road, Sindhi Colony, Ulsoor, Bangalore","Home Delivery, No Alcohol Available, Indoor Seating, Desserts and Bakes, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","[""The Kulfis are delicious! But the guy taking your order is a bit moody! It's a nice small place but you could always just sit in your car or on your bike outside considering there never really is a problem in finding a parking spot."", 'Reminds me of Mumbai . Freshly home made kulfi. Taste is absolutely delightful. The seasonal kulfis is a delight to taste and the spread is also big . A must visit']"
https://www.zomato.com/bangalore/five-senses-kitchens-1-ulsoor-bangalore,ChurchStreet,Five Senses Kitchens,41,-,NA,"North Indian, Fast Food, Chinese",500,"['11am', '11pm']","9, Lake Square, Kensington Road, SIndhi Colony, Pulakeshi Nagar, Ulsoor, Bangalore","Home Delivery, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/adithya-tiffin-centre-shanti-nagar-bangalore,ChurchStreet,Adithya Tiffin Centre,0,-,NA,"North Indian, South Indian",200,"['11am', '10pm']","7/1, B Street, Shanti Nagar, Bangalore","Home Delivery, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/grand-juice-world-vasanth-nagar-bangalore,ChurchStreet,Grand Juice World,2,-,NA,"Beverages, Juices, Fast Food",200,"['11am', '10pm']","8th Main Road, Uppa Majai, Vasanth Nagar, Bangalore","Home Delivery, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/venkateshwara-non-veg-city-market-bangalore,ChurchStreet,Venkateshwara Non Veg,0,-,NA,"South Indian, North Indian",300,"['10am', '11pm']","207/1, 1st Floor, 7th Cross, Near Corporation Market, Cubbonpet Main Road, Nagarathpete, City Market, Bangalore","Home Delivery, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/the-star-biriyani-richmond-road-bangalore,ChurchStreet,The Star Biriyani,1,-,NA,"Biryani, Fast Food",200,"['12noon', '10pm']","52, Ground Floor, D&F Block, Old Race Course Road, Austin Town Road, Richmond Road, Bangalore","Home Delivery, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",['THE FOOD WAS SO TASTY BUT IT WAS NOT HOT AND QUANTITY IS LESS AND DELIVERY BOY CAME VEY FASST STILL THE FOOD WAS NOT HOT SO PLEASE GUYS BE CARE FULL WHEN UR ORDERING THE FOOD']
